# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,PodGeom,0,BVCJIGICZU,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,19,9
# x,y,z,u,w
3.106995884773662842e-01, -5.374485596707818946e-02, 3.499999999999999778e-01, 5.555555555555555802e-01, 3.000000000000000000e+00
3.106995884773662842e-01, -3.799590054509040249e-02, 3.879959005450903664e-01, 5.555555555555555802e-01, 3.500000000000000000e+00
3.106995884773662842e-01, 0.000000000000000000e+00, 4.037448559670781534e-01, 5.555555555555555802e-01, 4.000000000000000000e+00
3.488888888888889150e-01, 0.000000000000000000e+00, 4.071111111111110903e-01, 6.666666666666666297e-01, 0.000000000000000000e+00
3.488888888888889150e-01, 4.037573566345824261e-02, 3.903757356634582343e-01, 6.666666666666666297e-01, 5.000000000000000000e-01
3.488888888888889150e-01, 5.711111111111111249e-02, 3.499999999999999778e-01, 6.666666666666666297e-01, 1.000000000000000000e+00
3.488888888888889150e-01, 4.037573566345824261e-02, 3.096242643365417768e-01, 6.666666666666666297e-01, 1.500000000000000000e+00
3.488888888888889150e-01, 0.000000000000000000e+00, 2.928888888888888653e-01, 6.666666666666666297e-01, 2.000000000000000000e+00
3.488888888888889150e-01, -4.037573566345824261e-02, 3.096242643365417768e-01, 6.666666666666666297e-01, 2.500000000000000000e+00
3.488888888888889150e-01, -5.711111111111111249e-02, 3.499999999999999778e-01, 6.666666666666666297e-01, 3.000000000000000000e+00
3.488888888888889150e-01, -4.037573566345824261e-02, 3.903757356634582343e-01, 6.666666666666666297e-01, 3.500000000000000000e+00
3.488888888888889150e-01, 0.000000000000000000e+00, 4.071111111111110903e-01, 6.666666666666666297e-01, 4.000000000000000000e+00
3.930041152263374915e-01, 0.000000000000000000e+00, 4.089958847736625547e-01, 7.777777777777777901e-01, 0.000000000000000000e+00
3.930041152263374915e-01, 4.170821058303339490e-02, 3.917082105830333449e-01, 7.777777777777777901e-01, 5.000000000000000000e-01
3.930041152263374915e-01, 5.899588477366254913e-02, 3.499999999999999778e-01, 7.777777777777777901e-01, 1.000000000000000000e+00
3.930041152263374915e-01, 4.170821058303339490e-02, 3.082917894169666106e-01, 7.777777777777777901e-01, 1.500000000000000000e+00
3.930041152263374915e-01, 0.000000000000000000e+00, 2.910041152263374009e-01, 7.777777777777777901e-01, 2.000000000000000000e+00
3.930041152263374915e-01, -4.170821058303339490e-02, 3.082917894169666106e-01, 7.777777777777777901e-01, 2.500000000000000000e+00
3.930041152263374915e-01, -5.899588477366254913e-02, 3.499999999999999778e-01, 7.777777777777777901e-01, 3.000000000000000000e+00
3.930041152263374915e-01, -4.170821058303339490e-02, 3.917082105830333449e-01, 7.777777777777777901e-01, 3.500000000000000000e+00
3.930041152263374915e-01, 0.000000000000000000e+00, 4.089958847736625547e-01, 7.777777777777777901e-01, 4.000000000000000000e+00
4.432921810699588239e-01, 0.000000000000000000e+00, 4.098189300411522185e-01, 8.888888888888888395e-01, 0.000000000000000000e+00
4.432921810699588239e-01, 4.229007736014044061e-02, 3.922900773601403768e-01, 8.888888888888888395e-01, 5.000000000000000000e-01
4.432921810699588239e-01, 5.981893004115226148e-02, 3.499999999999999778e-01, 8.888888888888888395e-01, 1.000000000000000000e+00
4.432921810699588239e-01, 4.229007736014044061e-02, 3.077099226398595233e-01, 8.888888888888888395e-01, 1.500000000000000000e+00
4.432921810699588239e-01, 0.000000000000000000e+00, 2.901810699588477371e-01, 8.888888888888888395e-01, 2.000000000000000000e+00
4.432921810699588239e-01, -4.229007736014044061e-02, 3.077099226398595233e-01, 8.888888888888888395e-01, 2.500000000000000000e+00
4.432921810699588239e-01, -5.981893004115226148e-02, 3.499999999999999778e-01, 8.888888888888888395e-01, 3.000000000000000000e+00
4.432921810699588239e-01, -4.229007736014044061e-02, 3.922900773601403768e-01, 8.888888888888888395e-01, 3.500000000000000000e+00
4.432921810699588239e-01, 0.000000000000000000e+00, 4.098189300411522185e-01, 8.888888888888888395e-01, 4.000000000000000000e+00
5.000000000000000000e-01, 0.000000000000000000e+00, 4.099999999999999756e-01, 1.000000000000000000e+00, 0.000000000000000000e+00
5.000000000000000000e-01, 4.241808805110398872e-02, 3.924180880511039526e-01, 1.000000000000000000e+00, 5.000000000000000000e-01
5.000000000000000000e-01, 5.999999999999999778e-02, 3.499999999999999778e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
5.000000000000000000e-01, 4.241808805110398872e-02, 3.075819119488960030e-01, 1.000000000000000000e+00, 1.500000000000000000e+00
5.000000000000000000e-01, 0.000000000000000000e+00, 2.899999999999999800e-01, 1.000000000000000000e+00, 2.000000000000000000e+00
5.000000000000000000e-01, -4.241808805110398872e-02, 3.075819119488960030e-01, 1.000000000000000000e+00, 2.500000000000000000e+00
5.000000000000000000e-01, -5.999999999999999778e-02, 3.499999999999999778e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
5.000000000000000000e-01, -4.241808805110398872e-02, 3.924180880511039526e-01, 1.000000000000000000e+00, 3.500000000000000000e+00
5.000000000000000000e-01, 0.000000000000000000e+00, 4.099999999999999756e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
5.251028806584362441e-01, 0.000000000000000000e+00, 4.085349794238682941e-01, 1.111111111111111160e+00, 0.000000000000000000e+00
5.251028806584362441e-01, 4.138236518785343848e-02, 3.913823651878534093e-01, 1.111111111111111160e+00, 5.000000000000000000e-01
5.251028806584362441e-01, 5.853497942386830938e-02, 3.499999999999999778e-01, 1.111111111111111160e+00, 1.000000000000000000e+00
5.251028806584362441e-01, 4.138236518785343848e-02, 3.086176348121465463e-01, 1.111111111111111160e+00, 1.500000000000000000e+00
5.251028806584362441e-01, 0.000000000000000000e+00, 2.914650205761316615e-01, 1.111111111111111160e+00, 2.000000000000000000e+00
5.251028806584362441e-01, -4.138236518785343848e-02, 3.086176348121465463e-01, 1.111111111111111160e+00, 2.500000000000000000e+00
5.251028806584362441e-01, -5.853497942386830938e-02, 3.499999999999999778e-01, 1.111111111111111160e+00, 3.000000000000000000e+00
5.251028806584362441e-01, -4.138236518785343848e-02, 3.913823651878534093e-01, 1.111111111111111160e+00, 3.500000000000000000e+00
5.251028806584362441e-01, 0.000000000000000000e+00, 4.085349794238682941e-01, 1.111111111111111160e+00, 4.000000000000000000e+00
5.586008230452675916e-01, 0.000000000000000000e+00, 4.045020576131687084e-01, 1.222222222222222321e+00, 0.000000000000000000e+00
5.586008230452675916e-01, 3.853121798002888398e-02, 3.885312179800288757e-01, 1.222222222222222321e+00, 5.000000000000000000e-01
5.586008230452675916e-01, 5.450205761316872372e-02, 3.499999999999999778e-01, 1.222222222222222321e+00, 1.000000000000000000e+00
5.586008230452675916e-01, 3.853121798002888398e-02, 3.114687820199711354e-01, 1.222222222222222321e+00, 1.500000000000000000e+00
5.586008230452675916e-01, 0.000000000000000000e+00, 2.954979423868312471e-01, 1.222222222222222321e+00, 2.000000000000000000e+00
5.586008230452675916e-01, -3.853121798002888398e-02, 3.114687820199711354e-01, 1.222222222222222321e+00, 2.500000000000000000e+00
5.586008230452675916e-01, -5.450205761316872372e-02, 3.499999999999999778e-01, 1.222222222222222321e+00, 3.000000000000000000e+00
5.586008230452675916e-01, -3.853121798002888398e-02, 3.885312179800288757e-01, 1.222222222222222321e+00, 3.500000000000000000e+00
5.586008230452675916e-01, 0.000000000000000000e+00, 4.045020576131687084e-01, 1.222222222222222321e+00, 4.000000000000000000e+00
5.977777777777777413e-01, 0.000000000000000000e+00, 3.984444444444444899e-01, 1.333333333333333259e+00, 0.000000000000000000e+00
5.977777777777777413e-01, 3.424867850052100426e-02, 3.842486785005210237e-01, 1.333333333333333259e+00, 5.000000000000000000e-01
5.977777777777777413e-01, 4.844444444444444969e-02, 3.499999999999999778e-01, 1.333333333333333259e+00, 1.000000000000000000e+00
5.977777777777777413e-01, 3.424867850052100426e-02, 3.157513214994790429e-01, 1.333333333333333259e+00, 1.500000000000000000e+00
5.977777777777777413e-01, 0.000000000000000000e+00, 3.015555555555555212e-01, 1.333333333333333259e+00, 2.000000000000000000e+00
5.977777777777777413e-01, -3.424867850052100426e-02, 3.157513214994790429e-01, 1.333333333333333259e+00, 2.500000000000000000e+00
5.977777777777777413e-01, -4.844444444444444969e-02, 3.499999999999999778e-01, 1.333333333333333259e+00, 3.000000000000000000e+00
5.977777777777777413e-01, -3.424867850052100426e-02, 3.842486785005210237e-01, 1.333333333333333259e+00, 3.500000000000000000e+00
5.977777777777777413e-01, 0.000000000000000000e+00, 3.984444444444444899e-01, 1.333333333333333259e+00, 4.000000000000000000e+00
6.399176954732510580e-01, 0.000000000000000000e+00, 3.909053497942386879e-01, 1.444444444444444420e+00, 0.000000000000000000e+00
6.399176954732510580e-01, 2.891877882222041590e-02, 3.789187788222204700e-01, 1.444444444444444420e+00, 5.000000000000000000e-01
6.399176954732510580e-01, 4.090534979423868234e-02, 3.499999999999999778e-01, 1.444444444444444420e+00, 1.000000000000000000e+00
6.399176954732510580e-01, 2.891877882222041590e-02, 3.210812211777795966e-01, 1.444444444444444420e+00, 1.500000000000000000e+00
6.399176954732510580e-01, 0.000000000000000000e+00, 3.090946502057613232e-01, 1.444444444444444420e+00, 2.000000000000000000e+00
6.399176954732510580e-01, -2.891877882222041590e-02, 3.210812211777795966e-01, 1.444444444444444420e+00, 2.500000000000000000e+00
6.399176954732510580e-01, -4.090534979423868234e-02, 3.499999999999999778e-01, 1.444444444444444420e+00, 3.000000000000000000e+00
6.399176954732510580e-01, -2.891877882222041590e-02, 3.789187788222204700e-01, 1.444444444444444420e+00, 3.500000000000000000e+00
6.399176954732510580e-01, 0.000000000000000000e+00, 3.909053497942386879e-01, 1.444444444444444420e+00, 4.000000000000000000e+00
6.823045267489713517e-01, 0.000000000000000000e+00, 3.824279835390946292e-01, 1.555555555555555580e+00, 0.000000000000000000e+00
6.823045267489713517e-01, 2.292555101801779793e-02, 3.729255510180177757e-01, 1.555555555555555580e+00, 5.000000000000000000e-01
6.823045267489713517e-01, 3.242798353909465137e-02, 3.499999999999999778e-01, 1.555555555555555580e+00, 1.000000000000000000e+00
6.823045267489713517e-01, 2.292555101801779793e-02, 3.270744489819821799e-01, 1.555555555555555580e+00, 1.500000000000000000e+00
6.823045267489713517e-01, 0.000000000000000000e+00, 3.175720164609053819e-01, 1.555555555555555580e+00, 2.000000000000000000e+00
6.823045267489713517e-01, -2.292555101801779793e-02, 3.270744489819821799e-01, 1.555555555555555580e+00, 2.500000000000000000e+00
6.823045267489713517e-01, -3.242798353909465137e-02, 3.499999999999999778e-01, 1.555555555555555580e+00, 3.000000000000000000e+00
6.823045267489713517e-01, -2.292555101801779793e-02, 3.729255510180177757e-01, 1.555555555555555580e+00, 3.500000000000000000e+00
6.823045267489713517e-01, 0.000000000000000000e+00, 3.824279835390946292e-01, 1.555555555555555580e+00, 4.000000000000000000e+00
7.222222222222222099e-01, 0.000000000000000000e+00, 3.735555555555555296e-01, 1.666666666666666519e+00, 0.000000000000000000e+00
7.222222222222222099e-01, 1.665302716080379469e-02, 3.666530271608037794e-01, 1.666666666666666519e+00, 5.000000000000000000e-01
7.222222222222222099e-01, 2.355555555555556568e-02, 3.499999999999999778e-01, 1.666666666666666519e+00, 1.000000000000000000e+00
7.222222222222222099e-01, 1.665302716080379469e-02, 3.333469728391961207e-01, 1.666666666666666519e+00, 1.500000000000000000e+00
7.222222222222222099e-01, 0.000000000000000000e+00, 3.264444444444443705e-01, 1.666666666666666519e+00, 2.000000000000000000e+00
7.222222222222222099e-01, -1.665302716080379469e-02, 3.333469728391961207e-01, 1.666666666666666519e+00, 2.500000000000000000e+00
7.222222222222222099e-01, -2.355555555555556568e-02, 3.499999999999999778e-01, 1.666666666666666519e+00, 3.000000000000000000e+00
7.222222222222222099e-01, -1.665302716080379469e-02, 3.666530271608037794e-01, 1.666666666666666519e+00, 3.500000000000000000e+00
7.222222222222222099e-01, 0.000000000000000000e+00, 3.735555555555555296e-01, 1.666666666666666519e+00, 4.000000000000000000e+00
7.569547325102881086e-01, 0.000000000000000000e+00, 3.648312757201645495e-01, 1.777777777777777679e+00, 0.000000000000000000e+00
7.569547325102881086e-01, 1.048523932346905572e-02, 3.604852393234689867e-01, 1.777777777777777679e+00, 5.000000000000000000e-01
7.569547325102881086e-01, 1.483127572016461511e-02, 3.499999999999999778e-01, 1.777777777777777679e+00, 1.000000000000000000e+00
7.569547325102881086e-01, 1.048523932346905572e-02, 3.395147606765308579e-01, 1.777777777777777679e+00, 1.500000000000000000e+00
7.569547325102881086e-01, 0.000000000000000000e+00, 3.351687242798354061e-01, 1.777777777777777679e+00, 2.000000000000000000e+00
7.569547325102881086e-01, -1.048523932346905572e-02, 3.395147606765308579e-01, 1.777777777777777679e+00, 2.500000000000000000e+00
7.569547325102881086e-01, -1.483127572016461511e-02, 3.499999999999999778e-01, 1.777777777777777679e+00, 3.000000000000000000e+00
7.569547325102881086e-01, -1.048523932346905572e-02, 3.604852393234689867e-01, 1.777777777777777679e+00, 3.500000000000000000e+00
7.569547325102881086e-01, 0.000000000000000000e+00, 3.648312757201645495e-01, 1.777777777777777679e+00, 4.000000000000000000e+00
7.837860082304527465e-01, 0.000000000000000000e+00, 3.567983539094649603e-01, 1.888888888888888840e+00, 0.000000000000000000e+00
7.837860082304527465e-01, 4.806219578904239245e-03, 3.548062195789041806e-01, 1.888888888888888840e+00, 5.000000000000000000e-01
7.837860082304527465e-01, 6.798353909465024159e-03, 3.499999999999999778e-01, 1.888888888888888840e+00, 1.000000000000000000e+00
7.837860082304527465e-01, 4.806219578904239245e-03, 3.451937804210957195e-01, 1.888888888888888840e+00, 1.500000000000000000e+00
7.837860082304527465e-01, 0.000000000000000000e+00, 3.432016460905349398e-01, 1.888888888888888840e+00, 2.000000000000000000e+00
7.837860082304527465e-01, -4.806219578904239245e-03, 3.451937804210957195e-01, 1.888888888888888840e+00, 2.500000000000000000e+00
7.837860082304527465e-01, -6.798353909465024159e-03, 3.499999999999999778e-01, 1.888888888888888840e+00, 3.000000000000000000e+00
7.837860082304527465e-01, -4.806219578904239245e-03, 3.548062195789041806e-01, 1.888888888888888840e+00, 3.500000000000000000e+00
7.837860082304527465e-01, 0.000000000000000000e+00, 3.567983539094649603e-01, 1.888888888888888840e+00, 4.000000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 5.000000000000000000e-01
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 1.000000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 1.500000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 2.500000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 3.000000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 3.500000000000000000e+00
8.000000000000000444e-01, 0.000000000000000000e+00, 3.499999999999999778e-01, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,18,8
# nx,ny,nz,area
-7.893869930137679125e-01, 2.350620362463444746e-01, 5.671102312393982992e-01, 1.304802635845544491e-04
-7.893869930137679125e-01, 5.671102312393999645e-01, 2.350620362463411439e-01, 1.304802635845552080e-04
-7.893869930137694668e-01, 5.671102312393964118e-01, -2.350620362463440305e-01, 1.304802635845536088e-04
-7.893869930137699109e-01, 2.350620362463435586e-01, -5.671102312393960787e-01, 1.304802635845549641e-04
-7.893869930137699109e-01, -2.350620362463435586e-01, -5.671102312393960787e-01, 1.304802635845549641e-04
-7.893869930137694668e-01, -5.671102312393964118e-01, -2.350620362463440305e-01, 1.304802635845536088e-04
-7.893869930137679125e-01, -5.671102312393999645e-01, 2.350620362463411439e-01, 1.304802635845552080e-04
-7.893869930137679125e-01, -2.350620362463444746e-01, 5.671102312393982992e-01, 1.304802635845544491e-04
-5.922340875995011356e-01, 3.085294883969573743e-01, 7.443576695881477523e-01, 3.834920123253543673e-04
-5.922340875995030229e-01, 7.443576695881461980e-01, 3.085294883969574853e-01, 3.834920123253555057e-04
-5.922340875994990261e-01, 7.443576695881487515e-01, -3.085294883969594282e-01, 3.834920123253517652e-04
-5.922340875994976939e-01, 3.085294883969600388e-01, -7.443576695881495286e-01, 3.834920123253532289e-04
-5.922340875994976939e-01, -3.085294883969600388e-01, -7.443576695881495286e-01, 3.834920123253532289e-04
-5.922340875994990261e-01, -7.443576695881487515e-01, -3.085294883969594282e-01, 3.834920123253517110e-04
-5.922340875995030229e-01, -7.443576695881461980e-01, 3.085294883969574853e-01, 3.834920123253555057e-04
-5.922340875995011356e-01, -3.085294883969573743e-01, 7.443576695881477523e-01, 3.834920123253544215e-04
-3.995471688711096370e-01, 3.510112047621670728e-01, 8.468489794399548520e-01, 6.529241189952956440e-04
-3.995471688711063063e-01, 8.468489794399562953e-01, 3.510112047621671838e-01, 6.529241189952962945e-04
-3.995471688711060843e-01, 8.468489794399559623e-01, -3.510112047621683495e-01, 6.529241189952943430e-04
-3.995471688711059732e-01, 3.510112047621676834e-01, -8.468489794399562953e-01, 6.529241189952951019e-04
-3.995471688711059732e-01, -3.510112047621676834e-01, -8.468489794399562953e-01, 6.529241189952951019e-04
-3.995471688711060843e-01, -8.468489794399559623e-01, -3.510112047621683495e-01, 6.529241189952943430e-04
-3.995471688711063063e-01, -8.468489794399562953e-01, 3.510112047621671838e-01, 6.529241189952962945e-04
-3.995471688711096370e-01, -3.510112047621670728e-01, 8.468489794399548520e-01, 6.529241189952956440e-04
-2.506231267513135963e-01, 3.706816882112263234e-01, 8.943059512058890714e-01, 9.564822210334144800e-04
-2.506231267513158167e-01, 8.943059512058889604e-01, 3.706816882112254352e-01, 9.564822210334159979e-04
-2.506231267513158167e-01, 8.943059512058889604e-01, -3.706816882112254352e-01, 9.564822210334148053e-04
-2.506231267513170380e-01, 3.706816882112259903e-01, -8.943059512058882943e-01, 9.564822210334153474e-04
-2.506231267513170380e-01, -3.706816882112259903e-01, -8.943059512058882943e-01, 9.564822210334153474e-04
-2.506231267513158167e-01, -8.943059512058889604e-01, -3.706816882112254352e-01, 9.564822210334148053e-04
-2.506231267513158167e-01, -8.943059512058889604e-01, 3.706816882112254352e-01, 9.564822210334159979e-04
-2.506231267513135963e-01, -3.706816882112263234e-01, 8.943059512058890714e-01, 9.564822210334144800e-04
-1.480282194139148078e-01, 3.786837318072403535e-01, 9.136116666952585064e-01, 1.285802725532454813e-03
-1.480282194139155572e-01, 9.136116666952582843e-01, 3.786837318072404091e-01, 1.285802725532453946e-03
-1.480282194139155572e-01, 9.136116666952582843e-01, -3.786837318072404091e-01, 1.285802725532453946e-03
-1.480282194139148078e-01, 3.786837318072403535e-01, -9.136116666952585064e-01, 1.285802725532454813e-03
-1.480282194139148078e-01, -3.786837318072403535e-01, -9.136116666952585064e-01, 1.285802725532454813e-03
-1.480282194139155572e-01, -9.136116666952582843e-01, -3.786837318072404091e-01, 1.285802725532453946e-03
-1.480282194139155572e-01, -9.136116666952582843e-01, 3.786837318072404091e-01, 1.285802725532453946e-03
-1.480282194139148078e-01, -3.786837318072403535e-01, 9.136116666952585064e-01, 1.285802725532454813e-03
-8.116018016855683359e-02, 3.816389448856881139e-01, 9.207414082691981472e-01, 1.625297793729601949e-03
